sku_id,category,base_price,brand,product_name
SKU_000348,Beauty,673.43,Harris and Sons,Stand-alone analyzing standardization
SKU_000349,Sports,670.79,Hines Ltd,Adaptive 5thgeneration benchmark
SKU_000350,Toys,321.83,Oliver Group,Universal foreground pricing structure
SKU_000351,Fashion,902.9,Dawson Inc,Operative attitude-oriented circuit
SKU_000352,Beauty,398.14,Roberts-King,Versatile uniform parallelism
SKU_000353,Books,874.41,"Rivera, Bautista and Sanchez",Streamlined exuding Local Area Network
SKU_000354,Automotive,738.05,Gardner PLC,Public-key intangible structure
SKU_000355,Beauty,266.78,Smith Ltd,Balanced actuating utilization
SKU_000356,Automotive,117.31,Blake-Page,Multi-lateral grid-enabled archive
SKU_000357,Beauty,82.66,Sullivan PLC,Total discrete protocol
SKU_000358,Fashion,217.63,Ortiz-Cooke,Organized 6thgeneration success
SKU_000359,Beauty,323.9,Morgan PLC,Synergized intermediate neural-net
SKU_000360,Electronics,36.17,"Young, Thomas and Dawson",Ergonomic leadingedge matrices
SKU_000361,Fashion,879.3,Osborne and Sons,Customer-focused maximized monitoring
SKU_000362,Toys,523.86,"Chambers, Francis and Valdez",Visionary coherent migration
SKU_000363,Home & Kitchen,851.03,Williams Group,Integrated transitional support
SKU_000364,Beauty,325.92,"Schmidt, Thompson and Acosta",Polarized 3rdgeneration strategy
SKU_000365,Fashion,542.93,"Williams, Harding and Ward",Optional directional intranet
SKU_000366,Books,323.36,Christian-Lopez,Triple-buffered disintermediate artificial intelligence
SKU_000367,Home & Kitchen,110.39,Roman-Phillips,User-centric responsive projection
SKU_000368,Home & Kitchen,432.26,"Williams, Williams and Santos",User-friendly well-modulated open system
SKU_000369,Fashion,24.85,Morgan-Smith,Visionary coherent infrastructure
SKU_000370,Beauty,562.1,Allen-Daniels,Synergized 5thgeneration support
SKU_000371,Home & Kitchen,994.83,"Thompson, Lowe and Gonzales",Reverse-engineered multi-tasking instruction set
SKU_000372,Fashion,24.43,Martinez Group,Cross-group transitional capacity
SKU_000373,Automotive,334.74,Padilla-Moore,Self-enabling human-resource capacity
SKU_000374,Automotive,420.45,"Walter, Hill and Joseph",Stand-alone asymmetric middleware
SKU_000375,Home & Kitchen,589.03,Jacobs-Hodge,Quality-focused multimedia secured line
SKU_000376,Sports,843.37,"Walker, Sims and Davis",Universal eco-centric core
SKU_000377,Fashion,141.29,Nelson-Merritt,Enhanced attitude-oriented open system
SKU_000378,Sports,966.07,"Gray, Montgomery and Rivera",User-friendly discrete software
SKU_000379,Toys,788.89,Brown-Carpenter,User-friendly object-oriented extranet
SKU_000380,Beauty,710.3,"Davis, Schmidt and Levine",Synchronized content-based system engine
SKU_000381,Electronics,661.03,Williams-Williams,Extended methodical success
SKU_000382,Books,562.75,Curtis-Shepherd,Synergistic contextually-based leverage
SKU_000383,Books,450.69,Brown-Forbes,Streamlined client-driven interface
SKU_000384,Automotive,283.46,Baker-Dean,Innovative object-oriented matrices
SKU_000385,Home & Kitchen,288.31,Davidson-Holloway,Profound asynchronous model
SKU_000386,Electronics,208.0,Shaw-Waters,Polarized context-sensitive time-frame
SKU_000387,Home & Kitchen,687.93,Schneider-Guerra,Devolved multi-tasking approach
SKU_000388,Fashion,262.9,Todd Inc,Advanced object-oriented product
SKU_000389,Fashion,811.2,Esparza-Hart,Up-sized cohesive definition
SKU_000390,Toys,132.74,Gillespie-Holt,Profit-focused high-level attitude
SKU_000391,Fashion,506.59,"English, Diaz and Jones",Focused system-worthy orchestration
SKU_000392,Fashion,161.18,Snyder-Williams,Advanced multi-tasking archive
SKU_000393,Home & Kitchen,371.73,Ward and Sons,Sharable real-time interface
SKU_000394,Sports,705.42,Torres Ltd,Monitored bi-directional frame
SKU_000395,Sports,359.68,Guerrero Group,Phased secondary secured line
SKU_000396,Automotive,13.63,Cross Group,Open-source uniform algorithm
SKU_000397,Sports,213.56,Salinas and Sons,Cloned upward-trending conglomeration
SKU_000398,Books,451.65,"Martin, Browning and Johnson",Ameliorated interactive projection
SKU_000399,Home & Kitchen,46.64,"Thompson, Howe and Hodge",Multi-lateral asymmetric artificial intelligence
SKU_000400,Automotive,312.67,"Hernandez, Lopez and Hall",Secured systematic interface
SKU_000401,Electronics,166.52,Park-Hunt,Robust didactic core
SKU_000402,Automotive,101.72,"Diaz, Reed and Melendez",Total system-worthy hardware
SKU_000403,Automotive,291.09,"Richardson, Wyatt and Reyes",Secured discrete service-desk
SKU_000404,Beauty,825.43,"Young, Leach and Robles",Front-line 24hour emulation
SKU_000405,Sports,699.51,Smith Inc,Sharable 5thgeneration portal
SKU_000406,Home & Kitchen,337.51,"Bowen, Davis and Kline",Enterprise-wide local customer loyalty
SKU_000407,Electronics,954.37,Matthews Inc,Seamless mission-critical access
SKU_000408,Electronics,635.22,Delgado Group,Reverse-engineered even-keeled firmware
SKU_000409,Toys,793.92,Gardner Ltd,Function-based high-level alliance
SKU_000410,Books,113.9,Eaton Inc,Profound discrete groupware
SKU_000411,Electronics,568.86,Gonzalez-Melton,Horizontal tertiary concept
SKU_000412,Electronics,858.29,"Dyer, Payne and Conner",Business-focused background implementation
SKU_000413,Books,181.86,Martin Ltd,Operative object-oriented budgetary management
SKU_000414,Home & Kitchen,105.49,Wilson-Dougherty,Multi-tiered motivating groupware
SKU_000415,Electronics,430.49,"Jones, Robinson and Obrien",Compatible clear-thinking model
SKU_000416,Home & Kitchen,456.56,"Manning, Edwards and Johnson",Triple-buffered 6thgeneration definition
SKU_000417,Sports,658.89,Benitez Group,Centralized multi-state capacity
SKU_000418,Electronics,713.52,Scott-Lutz,Front-line coherent standardization
SKU_000419,Fashion,362.69,Rocha PLC,Phased upward-trending process improvement
SKU_000420,Home & Kitchen,306.76,Williams-Pennington,Optimized executive ability
SKU_000421,Sports,700.61,Archer Inc,Configurable 3rdgeneration protocol
SKU_000422,Automotive,636.07,"Humphrey, Ballard and Gregory",Stand-alone needs-based open architecture
SKU_000423,Books,596.53,Ortiz Inc,User-friendly bifurcated standardization
SKU_000424,Automotive,299.41,Davis-Grant,Persevering contextually-based process improvement
SKU_000425,Sports,702.34,"Peterson, Burke and Garrison",Open-source value-added model
SKU_000426,Beauty,553.52,"Guerra, Kerr and Moore",Profound web-enabled architecture
SKU_000427,Beauty,416.82,Baker-Kaiser,Ameliorated systemic function
SKU_000428,Sports,238.08,Lopez-Davis,Integrated explicit productivity
SKU_000429,Beauty,211.14,"Boyd, Galvan and Strickland",Seamless responsive protocol
SKU_000430,Home & Kitchen,200.8,Johnson-Cooper,Intuitive asynchronous architecture
SKU_000431,Automotive,85.39,Lewis LLC,Programmable context-sensitive superstructure
SKU_000432,Beauty,964.04,White-Martinez,Profit-focused web-enabled knowledge user
SKU_000433,Beauty,224.15,Brown-Oneill,Integrated high-level capability
SKU_000434,Beauty,596.53,Robles Inc,Ameliorated homogeneous data-warehouse
SKU_000435,Sports,391.3,"Morales, Murphy and Maldonado",Multi-lateral global analyzer
SKU_000436,Toys,855.44,Smith-Gould,Multi-layered well-modulated artificial intelligence
SKU_000437,Electronics,822.83,"Reynolds, Rivera and Davis",Configurable empowering encryption
SKU_000438,Beauty,137.15,"Garcia, Jones and Lin",Adaptive maximized complexity
SKU_000439,Home & Kitchen,422.63,"Thomas, Knight and Landry",Secured 3rdgeneration structure
SKU_000440,Fashion,90.22,Lin Inc,Managed fault-tolerant synergy
SKU_000441,Home & Kitchen,972.03,"Trevino, Black and Brown",Centralized local project
SKU_000442,Sports,256.03,"Murphy, Owens and Barrett",Horizontal transitional secured line
SKU_000443,Automotive,505.71,"Wolfe, Brown and Price",Decentralized next generation support
SKU_000444,Toys,999.93,Patel PLC,Object-based human-resource hub
SKU_000445,Electronics,648.58,Vance-Higgins,Triple-buffered full-range adapter
SKU_000446,Fashion,81.89,"Duffy, Zimmerman and Todd",Switchable didactic firmware
SKU_000447,Books,396.61,"Adams, Thomas and Salazar",Mandatory exuding service-desk
SKU_000448,Toys,290.03,Murphy LLC,Centralized exuding focus group
SKU_000449,Fashion,265.67,"Baker, Zuniga and Lynn",Advanced mobile frame
SKU_000450,Toys,853.47,Owens and Sons,Mandatory asymmetric open system
SKU_000451,Beauty,31.9,Ward-Smith,Fully-configurable intermediate info-mediaries
SKU_000452,Sports,641.45,"Bell, Cabrera and Ramirez",Mandatory scalable algorithm
SKU_000453,Home & Kitchen,995.59,Simmons PLC,Open-architected composite capability
SKU_000454,Books,343.2,"James, Martin and Carter",Implemented scalable pricing structure
SKU_000455,Toys,275.91,West and Sons,Robust homogeneous matrices
SKU_000456,Books,622.88,"Brooks, Tapia and Savage",Organized hybrid customer loyalty
SKU_000457,Electronics,915.89,"Lambert, Gonzalez and Jones",Sharable system-worthy firmware
SKU_000458,Fashion,684.44,"Anderson, Holloway and Adams",Profound content-based groupware
SKU_000459,Automotive,149.84,"Cortez, Cox and Jacobs",Open-source well-modulated protocol
SKU_000460,Fashion,177.44,"Martinez, Martinez and Sanchez",Networked bi-directional access
SKU_000461,Fashion,570.2,"Simmons, Harrington and Leonard",Virtual dynamic function
SKU_000462,Electronics,935.75,Lewis-Ellison,Organized scalable knowledge user
SKU_000463,Sports,166.86,"Haas, Carey and Hardy",Synergized object-oriented portal
SKU_000464,Automotive,812.06,Mitchell Ltd,Integrated coherent policy
SKU_000465,Electronics,598.65,Fox LLC,Innovative 6thgeneration definition
SKU_000466,Sports,710.72,Mack Group,Quality-focused dedicated success
SKU_000467,Fashion,666.18,Mitchell-Mason,Exclusive empowering function
SKU_000468,Sports,225.78,"Friedman, Matthews and Erickson",Down-sized value-added installation
SKU_000469,Home & Kitchen,788.83,"Ferguson, Dean and Allen",Re-contextualized asymmetric superstructure
SKU_000470,Beauty,609.24,Perry and Sons,De-engineered hybrid approach
SKU_000471,Fashion,983.32,Turner LLC,Versatile foreground array
SKU_000472,Fashion,216.56,Pruitt and Sons,Digitized leadingedge instruction set
SKU_000473,Sports,97.4,Blackwell Inc,Persistent fault-tolerant complexity
SKU_000474,Automotive,428.4,Evans-Kim,Reactive optimal archive
SKU_000475,Automotive,42.51,"Dyer, Vaughn and Trevino",Distributed systematic pricing structure
SKU_000476,Beauty,551.5,"Kramer, Goodman and Carter",Intuitive optimizing emulation
SKU_000477,Home & Kitchen,390.55,"Smith, Powell and Arnold",Devolved zero-defect model
SKU_000478,Books,987.29,Kirk-Walker,Adaptive dynamic customer loyalty
SKU_000479,Sports,199.48,"Carlson, Dixon and Cox",Team-oriented logistical interface
SKU_000480,Books,77.04,Richards Ltd,Multi-tiered responsive help-desk
SKU_000481,Sports,689.27,Jenkins-Murray,User-friendly dynamic task-force
SKU_000482,Beauty,977.07,Bryant-Richard,Streamlined bottom-line emulation
SKU_000483,Toys,797.31,"Rodriguez, Lewis and Velez",Fundamental bandwidth-monitored installation
SKU_000484,Beauty,950.72,Brown LLC,Team-oriented coherent structure
SKU_000485,Home & Kitchen,20.69,Cross LLC,Balanced radical monitoring
SKU_000486,Sports,871.08,Davis-King,Multi-lateral impactful project
SKU_000487,Automotive,160.14,"Foley, Anderson and Mckay",Organic client-server instruction set
SKU_000488,Books,154.99,Carroll and Sons,Managed contextually-based approach
SKU_000489,Books,133.72,Savage Ltd,Multi-tiered tertiary knowledgebase
SKU_000490,Beauty,440.74,Yates-Stephens,Public-key analyzing instruction set
SKU_000491,Toys,752.33,Roy-Christian,Total 24hour emulation
SKU_000492,Electronics,330.0,Wells-Marsh,Total responsive hardware
SKU_000493,Fashion,229.85,Mcconnell Inc,Inverse asynchronous strategy
SKU_000494,Books,111.95,"Scott, Heath and Terrell",Fundamental logistical open system
SKU_000495,Home & Kitchen,46.89,Martin-Parrish,Reverse-engineered didactic support
SKU_000496,Sports,994.09,Adams LLC,Synergized grid-enabled capability
SKU_000497,Beauty,101.02,Holmes-Brown,Face-to-face holistic emulation
SKU_000498,Electronics,363.55,"Kaiser, Parsons and Smith",Assimilated systemic productivity
SKU_000499,Automotive,441.21,"Clements, White and Bradford",Digitized cohesive encryption
SKU_000500,Toys,728.41,Montgomery-Powell,Focused explicit capability
SKU_000501,Electronics,986.67,"Peck, Hall and Graves",Ameliorated solution-oriented matrix
SKU_000502,Beauty,259.88,Welch LLC,Visionary analyzing archive
SKU_000503,Electronics,782.03,Osborn LLC,Function-based heuristic time-frame
SKU_000504,Automotive,733.59,"Price, Medina and Williams",Centralized radical time-frame
SKU_000505,Electronics,859.09,Shannon-Torres,Upgradable coherent Graphic Interface
SKU_000506,Books,93.12,"Beard, Rios and Rivers",Decentralized static synergy
SKU_000507,Toys,230.06,Moore PLC,Automated leadingedge paradigm
SKU_000508,Electronics,91.32,"Miller, Conley and Carlson",Organized client-driven open architecture
SKU_000509,Home & Kitchen,476.46,"Parks, Brown and Perez",Object-based responsive methodology
SKU_000510,Fashion,694.51,Lopez-Harrell,Managed system-worthy portal
SKU_000511,Automotive,135.05,Montoya-Campbell,Pre-emptive multi-tasking customer loyalty
SKU_000512,Fashion,440.31,Hanson-Stein,Quality-focused multi-state definition
SKU_000513,Beauty,114.95,Edwards Group,Grass-roots human-resource monitoring
SKU_000514,Beauty,436.52,"Fernandez, Mason and White",Intuitive object-oriented protocol
SKU_000515,Home & Kitchen,682.75,Graham LLC,Total regional website
SKU_000516,Toys,896.74,"Butler, Moore and Rivera",Focused impactful ability
SKU_000517,Books,928.49,Griffin Group,Seamless well-modulated artificial intelligence
SKU_000518,Toys,687.35,"Perez, Jones and Booth",Seamless exuding hierarchy
SKU_000519,Books,103.19,Chang-Quinn,Optimized optimizing function
SKU_000520,Books,909.82,Bennett-Thompson,Cloned human-resource database
SKU_000521,Electronics,507.87,Stout Ltd,Mandatory tertiary product
SKU_000522,Automotive,208.17,Berger-Henderson,Distributed bandwidth-monitored interface
SKU_000523,Automotive,89.55,Roy-Smith,Organized non-volatile approach
SKU_000524,Home & Kitchen,857.09,"Santos, Simmons and Jennings",Reactive full-range focus group
SKU_000525,Home & Kitchen,576.28,"Fischer, Knight and Smith",Down-sized modular orchestration
SKU_000526,Electronics,599.57,Morales Inc,Synergized discrete neural-net
SKU_000527,Toys,822.98,Robinson Inc,Focused fault-tolerant functionalities
SKU_000528,Beauty,390.35,Reeves Inc,Secured holistic process improvement
SKU_000529,Beauty,966.25,Taylor and Sons,Visionary radical archive
SKU_000530,Home & Kitchen,774.33,Winters and Sons,Diverse asynchronous support
SKU_000531,Home & Kitchen,752.94,Newman-Mclaughlin,Robust 5thgeneration toolset
SKU_000532,Home & Kitchen,345.76,Black-Reed,Team-oriented cohesive throughput
SKU_000533,Electronics,842.29,Baker Inc,Configurable intermediate concept
SKU_000534,Fashion,456.07,"Butler, Jackson and Peterson",Expanded motivating Graphical User Interface
SKU_000535,Automotive,529.4,Day-Schwartz,Customer-focused bottom-line system engine
SKU_000536,Toys,272.29,"Melendez, Estes and Cain",Proactive secondary encoding
SKU_000537,Automotive,588.18,"Burns, Mcdonald and Scott",Managed eco-centric neural-net
SKU_000538,Electronics,123.14,Wang-Welch,Streamlined modular ability
SKU_000539,Books,293.62,Oneal-Lewis,Up-sized multi-tasking capability
SKU_000540,Automotive,239.96,"Jensen, Rose and Brewer",Extended non-volatile data-warehouse
SKU_000541,Home & Kitchen,714.57,Pitts-Parker,Open-architected even-keeled frame
SKU_000542,Books,751.44,Gilbert-Stewart,Secured analyzing forecast
SKU_000543,Home & Kitchen,710.52,Hines PLC,Team-oriented multi-state encoding
SKU_000544,Books,485.41,"Evans, Hartman and Williams",Innovative value-added functionalities
SKU_000545,Home & Kitchen,922.63,Clark-French,Cloned user-facing matrix
SKU_000546,Beauty,428.05,"Hawkins, Alexander and Myers",Front-line demand-driven archive
SKU_000547,Electronics,827.05,Bailey-Brown,Re-engineered contextually-based matrices
SKU_000548,Books,738.25,Cunningham-Cabrera,Multi-lateral human-resource Graphic Interface
SKU_000549,Books,926.79,"Rodriguez, Lee and Daniel",Exclusive transitional hub
SKU_000550,Home & Kitchen,555.01,"Medina, Walker and Mercado",Exclusive foreground extranet
SKU_000551,Electronics,835.04,"Weiss, Brown and Washington",Assimilated cohesive alliance
SKU_000552,Beauty,191.14,Ferguson and Sons,Re-engineered exuding artificial intelligence
SKU_000553,Toys,114.98,Morgan Group,Synchronized background matrices
SKU_000554,Electronics,698.03,"Johnson, Hawkins and Adams",Monitored reciprocal application
SKU_000555,Sports,383.71,"Glass, Wilson and Jennings",Upgradable optimal workforce
SKU_000556,Toys,864.15,Higgins Inc,Future-proofed national model
SKU_000557,Electronics,512.85,Elliott Ltd,Open-architected directional Internet solution
SKU_000558,Fashion,414.48,Howard-Riley,Secured client-driven system engine
SKU_000559,Automotive,685.35,Miller-Compton,Synergized holistic toolset
SKU_000560,Home & Kitchen,588.7,Gutierrez-Carlson,Exclusive actuating support
